id_pessoa,habilidades_de_comunicacao,extroversao,amabilidade,conversacao
2225,30.0,55.8262096,27.305633899999997,18.673401300000002
2226,20.0,24.8908562,6.5623805,9.1231946
2227,20.0,64.0014989,36.0785826,20.25268
2228,20.0,34.5422868,8.9850596,14.0336579
2229,20.0,45.9552019,25.072207400000003,19.1243372
2230,20.0,27.7122327,5.9541407,4.342285700000001
2231,20.0,25.6531305,4.8338579,10.6033848
2232,40.0,36.5936663,7.3822266999999995,4.89276
2233,40.0,31.158405300000002,27.9642923,24.5960727
2234,40.0,34.744079500000005,35.4965931,25.3874526
2235,40.0,37.7782271,9.3100977,10.6207952
2236,40.0,45.831505299999996,12.2486325,13.5780808
2237,40.0,36.9716648,8.1303225,8.4902902
2238,50.0,55.015562100000004,23.8068518,20.4548876
2239,50.0,31.3348113,10.1779523,13.700189700000001
2240,50.0,74.5477188,35.8155208,33.747956
2241,50.0,42.0396605,7.7915588,8.325433799999999
2242,50.0,42.9507181,16.3383489,16.3884908
2243,50.0,54.9392663,36.852416,14.848938
2244,10.0,55.8262096,27.305633899999997,18.673401300000002
2245,10.0,24.8908562,6.5623805,9.1231946
2246,10.0,64.0014989,36.0785826,20.25268
2247,10.0,34.5422868,8.9850596,14.0336579
2248,10.0,45.9552019,25.072207400000003,19.1243372
2249,10.0,27.7122327,5.9541407,4.342285700000001
2250,0.0,25.6531305,4.8338579,10.6033848
2251,0.0,36.5936663,7.3822266999999995,4.89276
2252,0.0,31.158405300000002,27.9642923,24.5960727
2253,0.0,34.744079500000005,35.4965931,25.3874526
2254,0.0,37.7782271,9.3100977,10.6207952
2255,0.0,45.831505299999996,12.2486325,13.5780808
2256,30.0,36.9716648,8.1303225,8.4902902
2257,30.0,55.015562100000004,23.8068518,20.4548876
2258,30.0,31.3348113,10.1779523,13.700189700000001
2259,30.0,74.5477188,35.8155208,33.747956
2260,30.0,42.0396605,7.7915588,8.325433799999999
2261,30.0,42.9507181,16.3383489,16.3884908
2262,20.0,54.9392663,36.852416,14.848938
2263,20.0,55.8262096,27.305633899999997,18.673401300000002
2264,20.0,24.8908562,6.5623805,9.1231946
2265,20.0,64.0014989,36.0785826,20.25268
2266,20.0,34.5422868,8.9850596,14.0336579
2267,20.0,45.9552019,25.072207400000003,19.1243372
2268,40.0,27.7122327,5.9541407,4.342285700000001
2269,40.0,25.6531305,4.8338579,10.6033848
2270,40.0,36.5936663,7.3822266999999995,4.89276
2271,40.0,31.158405300000002,27.9642923,24.5960727
2272,40.0,34.744079500000005,35.4965931,25.3874526
2273,40.0,37.7782271,9.3100977,10.6207952
2274,50.0,45.831505299999996,12.2486325,13.5780808
2275,50.0,36.9716648,8.1303225,8.4902902
2276,50.0,55.015562100000004,23.8068518,20.4548876
2277,50.0,31.3348113,10.1779523,13.700189700000001
2278,50.0,74.5477188,35.8155208,33.747956
2279,50.0,42.0396605,7.7915588,8.325433799999999
2280,10.0,42.9507181,16.3383489,16.3884908
2281,10.0,54.9392663,36.852416,14.848938
2282,10.0,55.8262096,27.305633899999997,18.673401300000002
2283,10.0,24.8908562,6.5623805,9.1231946
2284,10.0,64.0014989,36.0785826,20.25268
2285,10.0,34.5422868,8.9850596,14.0336579
2286,0.0,45.9552019,25.072207400000003,19.1243372
2287,0.0,27.7122327,5.9541407,4.342285700000001
2288,0.0,25.6531305,4.8338579,10.6033848
2289,0.0,36.5936663,7.3822266999999995,4.89276
2290,0.0,31.158405300000002,27.9642923,24.5960727
2291,0.0,34.744079500000005,35.4965931,25.3874526
2292,30.0,37.7782271,9.3100977,10.6207952
2293,30.0,45.831505299999996,12.2486325,13.5780808
2294,30.0,36.9716648,8.1303225,8.4902902
2295,30.0,55.015562100000004,23.8068518,20.4548876
2296,30.0,31.3348113,10.1779523,13.700189700000001
2297,30.0,74.5477188,35.8155208,33.747956
2298,20.0,42.0396605,7.7915588,8.325433799999999
2299,20.0,42.9507181,16.3383489,16.3884908
2300,20.0,54.9392663,36.852416,14.848938
2301,20.0,55.8262096,27.305633899999997,18.673401300000002
2302,20.0,24.8908562,6.5623805,9.1231946
2303,20.0,64.0014989,36.0785826,20.25268
2304,40.0,34.5422868,8.9850596,14.0336579
2305,40.0,45.9552019,25.072207400000003,19.1243372
2306,40.0,27.7122327,5.9541407,4.342285700000001
2307,40.0,25.6531305,4.8338579,10.6033848
2308,40.0,36.5936663,7.3822266999999995,4.89276
2309,40.0,31.158405300000002,27.9642923,24.5960727
2310,50.0,34.744079500000005,35.4965931,25.3874526
2311,50.0,37.7782271,9.3100977,10.6207952
2312,50.0,45.831505299999996,12.2486325,13.5780808
2313,50.0,36.9716648,8.1303225,8.4902902
2314,50.0,55.015562100000004,23.8068518,20.4548876
2315,50.0,31.3348113,10.1779523,13.700189700000001
2316,10.0,74.5477188,35.8155208,33.747956
2317,10.0,42.0396605,7.7915588,8.325433799999999
2318,10.0,42.9507181,16.3383489,16.3884908
2319,10.0,54.9392663,36.852416,14.848938
2320,10.0,55.8262096,27.305633899999997,18.673401300000002
2321,10.0,24.8908562,6.5623805,9.1231946
2322,0.0,64.0014989,36.0785826,20.25268
2323,0.0,34.5422868,8.9850596,14.0336579
2324,0.0,45.9552019,25.072207400000003,19.1243372
2325,0.0,27.7122327,5.9541407,4.342285700000001
2326,0.0,25.6531305,4.8338579,10.6033848
2327,0.0,36.5936663,7.3822266999999995,4.89276
2328,30.0,31.158405300000002,27.9642923,24.5960727
2329,30.0,34.744079500000005,35.4965931,25.3874526
2330,30.0,37.7782271,9.3100977,10.6207952
2331,30.0,45.831505299999996,12.2486325,13.5780808
2332,30.0,36.9716648,8.1303225,8.4902902
2333,30.0,55.015562100000004,23.8068518,20.4548876
2334,20.0,31.3348113,10.1779523,13.700189700000001
2335,20.0,74.5477188,35.8155208,33.747956
2336,20.0,42.0396605,7.7915588,8.325433799999999
2337,20.0,42.9507181,16.3383489,16.3884908
2338,20.0,54.9392663,36.852416,14.848938
2339,20.0,55.8262096,27.305633899999997,18.673401300000002
2340,40.0,24.8908562,6.5623805,9.1231946
2341,40.0,64.0014989,36.0785826,20.25268
2342,40.0,34.5422868,8.9850596,14.0336579
2343,40.0,45.9552019,25.072207400000003,19.1243372
2344,40.0,27.7122327,5.9541407,4.342285700000001
2345,40.0,25.6531305,4.8338579,10.6033848
2346,50.0,36.5936663,7.3822266999999995,4.89276
2347,50.0,31.158405300000002,27.9642923,24.5960727
2348,50.0,34.744079500000005,35.4965931,25.3874526
2349,50.0,37.7782271,9.3100977,10.6207952
2350,50.0,45.831505299999996,12.2486325,13.5780808
2351,50.0,36.9716648,8.1303225,8.4902902
2352,10.0,55.015562100000004,23.8068518,20.4548876
2353,10.0,31.3348113,10.1779523,13.700189700000001
2354,10.0,74.5477188,35.8155208,33.747956
2355,10.0,42.0396605,7.7915588,8.325433799999999
2356,10.0,42.9507181,16.3383489,16.3884908
2357,10.0,54.9392663,36.852416,14.848938
2358,0.0,55.8262096,27.305633899999997,18.673401300000002
2359,0.0,24.8908562,6.5623805,9.1231946
2360,0.0,64.0014989,36.0785826,20.25268
2361,0.0,34.5422868,8.9850596,14.0336579
2362,0.0,45.9552019,25.072207400000003,19.1243372
2363,0.0,27.7122327,5.9541407,4.342285700000001
2364,30.0,25.6531305,4.8338579,10.6033848
2365,30.0,36.5936663,7.3822266999999995,4.89276
2366,30.0,31.158405300000002,27.9642923,24.5960727
2367,30.0,34.744079500000005,35.4965931,25.3874526
2368,30.0,37.7782271,9.3100977,10.6207952
2369,30.0,45.831505299999996,12.2486325,13.5780808
2370,20.0,36.9716648,8.1303225,8.4902902
2371,20.0,55.015562100000004,23.8068518,20.4548876
2372,20.0,31.3348113,10.1779523,13.700189700000001
2373,20.0,74.5477188,35.8155208,33.747956
2374,20.0,42.0396605,7.7915588,8.325433799999999
2375,20.0,42.9507181,16.3383489,16.3884908
2376,40.0,54.9392663,36.852416,14.848938
2377,40.0,55.8262096,27.305633899999997,18.673401300000002
2378,40.0,24.8908562,6.5623805,9.1231946
2379,40.0,64.0014989,36.0785826,20.25268
2380,40.0,34.5422868,8.9850596,14.0336579
2381,40.0,45.9552019,25.072207400000003,19.1243372
2382,50.0,27.7122327,5.9541407,4.342285700000001
2383,50.0,25.6531305,4.8338579,10.6033848
2384,50.0,36.5936663,7.3822266999999995,4.89276
2385,50.0,31.158405300000002,27.9642923,24.5960727
2386,50.0,34.744079500000005,35.4965931,25.3874526
2387,50.0,37.7782271,9.3100977,10.6207952
2388,10.0,45.831505299999996,12.2486325,13.5780808
2389,10.0,36.9716648,8.1303225,8.4902902
2390,10.0,55.015562100000004,23.8068518,20.4548876
2391,10.0,31.3348113,10.1779523,13.700189700000001
2392,10.0,74.5477188,35.8155208,33.747956
2393,10.0,42.0396605,7.7915588,8.325433799999999
2394,0.0,42.9507181,16.3383489,16.3884908
2395,0.0,54.9392663,36.852416,14.848938
2396,0.0,55.8262096,27.305633899999997,18.673401300000002
2397,0.0,24.8908562,6.5623805,9.1231946
2398,0.0,64.0014989,36.0785826,20.25268
2399,0.0,34.5422868,8.9850596,14.0336579
2400,30.0,45.9552019,25.072207400000003,19.1243372
2401,30.0,27.7122327,5.9541407,4.342285700000001
2402,30.0,25.6531305,4.8338579,10.6033848
2403,30.0,36.5936663,7.3822266999999995,4.89276
2404,30.0,31.158405300000002,27.9642923,24.5960727
2405,30.0,34.744079500000005,35.4965931,25.3874526
2406,20.0,37.7782271,9.3100977,10.6207952
2407,20.0,45.831505299999996,12.2486325,13.5780808
2408,20.0,36.9716648,8.1303225,8.4902902
2409,20.0,55.015562100000004,23.8068518,20.4548876
2410,20.0,31.3348113,10.1779523,13.700189700000001
2411,20.0,74.5477188,35.8155208,33.747956
2412,40.0,42.0396605,7.7915588,8.325433799999999
2413,40.0,42.9507181,16.3383489,16.3884908
2414,40.0,54.9392663,36.852416,14.848938
2415,40.0,55.8262096,27.305633899999997,18.673401300000002
2416,40.0,24.8908562,6.5623805,9.1231946
2417,40.0,64.0014989,36.0785826,20.25268
2418,50.0,34.5422868,8.9850596,14.0336579
2419,50.0,45.9552019,25.072207400000003,19.1243372
2420,50.0,27.7122327,5.9541407,4.342285700000001
2421,50.0,25.6531305,4.8338579,10.6033848
2422,50.0,36.5936663,7.3822266999999995,4.89276
2423,50.0,31.158405300000002,27.9642923,24.5960727
2424,10.0,34.744079500000005,35.4965931,25.3874526
2425,10.0,37.7782271,9.3100977,10.6207952
2426,10.0,45.831505299999996,12.2486325,13.5780808
2427,10.0,36.9716648,8.1303225,8.4902902
2428,10.0,55.015562100000004,23.8068518,20.4548876
2429,10.0,31.3348113,10.1779523,13.700189700000001
2430,0.0,74.5477188,35.8155208,33.747956
2431,0.0,42.0396605,7.7915588,8.325433799999999
2432,0.0,42.9507181,16.3383489,16.3884908
2433,0.0,54.9392663,36.852416,14.848938
2434,0.0,55.8262096,27.305633899999997,18.673401300000002
2435,0.0,24.8908562,6.5623805,9.1231946
2436,30.0,64.0014989,36.0785826,20.25268
2437,30.0,34.5422868,8.9850596,14.0336579
2438,30.0,45.9552019,25.072207400000003,19.1243372
2439,30.0,27.7122327,5.9541407,4.342285700000001
2440,30.0,25.6531305,4.8338579,10.6033848
2441,30.0,36.5936663,7.3822266999999995,4.89276
2442,20.0,31.158405300000002,27.9642923,24.5960727
2443,20.0,34.744079500000005,35.4965931,25.3874526
2444,20.0,37.7782271,9.3100977,10.6207952
2445,20.0,45.831505299999996,12.2486325,13.5780808
2446,20.0,36.9716648,8.1303225,8.4902902
2447,20.0,55.015562100000004,23.8068518,20.4548876
2448,40.0,31.3348113,10.1779523,13.700189700000001
2449,50.0,74.5477188,35.8155208,33.747956
2450,10.0,42.0396605,7.7915588,8.325433799999999
2451,0.0,42.9507181,16.3383489,16.3884908
2452,30.0,54.9392663,36.852416,14.848938
2453,20.0,55.8262096,27.305633899999997,18.673401300000002
2454,40.0,24.8908562,6.5623805,9.1231946
2455,50.0,64.0014989,36.0785826,20.25268
2456,10.0,34.5422868,8.9850596,14.0336579
2457,0.0,45.9552019,25.072207400000003,19.1243372
2458,30.0,27.7122327,5.9541407,4.342285700000001
2459,20.0,25.6531305,4.8338579,10.6033848
2460,40.0,36.5936663,7.3822266999999995,4.89276
2461,50.0,31.158405300000002,27.9642923,24.5960727
2462,10.0,34.744079500000005,35.4965931,25.3874526
2463,0.0,37.7782271,9.3100977,10.6207952
2464,30.0,45.831505299999996,12.2486325,13.5780808
2465,20.0,36.9716648,8.1303225,8.4902902
2466,40.0,55.015562100000004,23.8068518,20.4548876
2467,50.0,31.3348113,10.1779523,13.700189700000001
2468,10.0,74.5477188,35.8155208,33.747956
2469,0.0,42.0396605,7.7915588,8.325433799999999
2470,30.0,42.9507181,16.3383489,16.3884908
2471,20.0,54.9392663,36.852416,14.848938
2472,40.0,55.8262096,27.305633899999997,18.673401300000002
2473,50.0,24.8908562,6.5623805,9.1231946
2474,10.0,64.0014989,36.0785826,20.25268
2475,0.0,34.5422868,8.9850596,14.0336579
2476,30.0,45.9552019,25.072207400000003,19.1243372
2477,20.0,27.7122327,5.9541407,4.342285700000001
2478,40.0,25.6531305,4.8338579,10.6033848
2479,50.0,36.5936663,7.3822266999999995,4.89276
2480,10.0,31.158405300000002,27.9642923,24.5960727
2481,0.0,34.744079500000005,35.4965931,25.3874526
2482,30.0,37.7782271,9.3100977,10.6207952
2483,20.0,45.831505299999996,12.2486325,13.5780808
2484,40.0,36.9716648,8.1303225,8.4902902
2485,40.0,55.015562100000004,23.8068518,20.4548876
2486,40.0,31.3348113,10.1779523,13.700189700000001
2487,40.0,74.5477188,35.8155208,33.747956
2488,40.0,42.0396605,7.7915588,8.325433799999999
2489,40.0,42.9507181,16.3383489,16.3884908
2490,50.0,54.9392663,36.852416,14.848938
2491,50.0,55.8262096,27.305633899999997,18.673401300000002
2492,50.0,24.8908562,6.5623805,9.1231946
2493,50.0,64.0014989,36.0785826,20.25268
2494,50.0,34.5422868,8.9850596,14.0336579
2495,50.0,45.9552019,25.072207400000003,19.1243372
2496,10.0,27.7122327,5.9541407,4.342285700000001
2497,10.0,25.6531305,4.8338579,10.6033848
2498,10.0,36.5936663,7.3822266999999995,4.89276
2499,10.0,31.158405300000002,27.9642923,24.5960727
2500,10.0,34.744079500000005,35.4965931,25.3874526
2501,10.0,37.7782271,9.3100977,10.6207952
2502,0.0,45.831505299999996,12.2486325,13.5780808
2503,0.0,36.9716648,8.1303225,8.4902902
2504,0.0,55.015562100000004,23.8068518,20.4548876
2505,0.0,31.3348113,10.1779523,13.700189700000001
2506,0.0,74.5477188,35.8155208,33.747956
2507,0.0,42.0396605,7.7915588,8.325433799999999
2508,30.0,42.9507181,16.3383489,16.3884908
2509,30.0,54.9392663,36.852416,14.848938
2510,30.0,55.8262096,27.305633899999997,18.673401300000002
2511,30.0,24.8908562,6.5623805,9.1231946
2512,30.0,64.0014989,36.0785826,20.25268
2513,30.0,34.5422868,8.9850596,14.0336579
2514,20.0,45.9552019,25.072207400000003,19.1243372
2515,20.0,27.7122327,5.9541407,4.342285700000001
2516,20.0,25.6531305,4.8338579,10.6033848
2517,20.0,36.5936663,7.3822266999999995,4.89276
2518,20.0,31.158405300000002,27.9642923,24.5960727
2519,20.0,34.744079500000005,35.4965931,25.3874526
2520,40.0,37.7782271,9.3100977,10.6207952
2521,40.0,45.831505299999996,12.2486325,13.5780808
2522,40.0,36.9716648,8.1303225,8.4902902
2523,40.0,55.015562100000004,23.8068518,20.4548876
2524,40.0,31.3348113,10.1779523,13.700189700000001
2525,40.0,74.5477188,35.8155208,33.747956
2526,50.0,42.0396605,7.7915588,8.325433799999999
2527,50.0,42.9507181,16.3383489,16.3884908
2528,50.0,54.9392663,36.852416,14.848938
2529,50.0,55.8262096,27.305633899999997,18.673401300000002
2530,50.0,24.8908562,6.5623805,9.1231946
2531,50.0,64.0014989,36.0785826,20.25268
2532,10.0,34.5422868,8.9850596,14.0336579
2533,10.0,45.9552019,25.072207400000003,19.1243372
2534,10.0,27.7122327,5.9541407,4.342285700000001
2535,10.0,25.6531305,4.8338579,10.6033848
2536,10.0,36.5936663,7.3822266999999995,4.89276
2537,10.0,31.158405300000002,27.9642923,24.5960727
2538,0.0,34.744079500000005,35.4965931,25.3874526
2539,0.0,37.7782271,9.3100977,10.6207952
2540,0.0,45.831505299999996,12.2486325,13.5780808
2541,0.0,36.9716648,8.1303225,8.4902902
2542,0.0,55.015562100000004,23.8068518,20.4548876
2543,0.0,31.3348113,10.1779523,13.700189700000001
2544,30.0,74.5477188,35.8155208,33.747956
2545,30.0,42.0396605,7.7915588,8.325433799999999
2546,30.0,42.9507181,16.3383489,16.3884908
2547,30.0,54.9392663,36.852416,14.848938
2548,30.0,55.8262096,27.305633899999997,18.673401300000002
2549,30.0,24.8908562,6.5623805,9.1231946
2550,20.0,64.0014989,36.0785826,20.25268
2551,20.0,34.5422868,8.9850596,14.0336579
2552,20.0,45.9552019,25.072207400000003,19.1243372
2553,20.0,27.7122327,5.9541407,4.342285700000001
2554,20.0,25.6531305,4.8338579,10.6033848
2555,20.0,36.5936663,7.3822266999999995,4.89276
2556,40.0,31.158405300000002,27.9642923,24.5960727
2557,40.0,34.744079500000005,35.4965931,25.3874526
2558,40.0,37.7782271,9.3100977,10.6207952
2559,40.0,45.831505299999996,12.2486325,13.5780808
2560,40.0,36.9716648,8.1303225,8.4902902
2561,40.0,55.015562100000004,23.8068518,20.4548876
2562,50.0,31.3348113,10.1779523,13.700189700000001
2563,50.0,74.5477188,35.8155208,33.747956
2564,50.0,42.0396605,7.7915588,8.325433799999999
2565,50.0,42.9507181,16.3383489,16.3884908
2566,50.0,54.9392663,36.852416,14.848938
2567,50.0,55.8262096,27.305633899999997,18.673401300000002
2568,10.0,24.8908562,6.5623805,9.1231946
2569,10.0,64.0014989,36.0785826,20.25268
2570,10.0,34.5422868,8.9850596,14.0336579
2571,10.0,45.9552019,25.072207400000003,19.1243372
2572,10.0,27.7122327,5.9541407,4.342285700000001
2573,10.0,25.6531305,4.8338579,10.6033848
2574,0.0,36.5936663,7.3822266999999995,4.89276
2575,0.0,31.158405300000002,27.9642923,24.5960727
2576,0.0,34.744079500000005,35.4965931,25.3874526
2577,0.0,37.7782271,9.3100977,10.6207952
2578,0.0,45.831505299999996,12.2486325,13.5780808
2579,0.0,36.9716648,8.1303225,8.4902902
2580,30.0,55.015562100000004,23.8068518,20.4548876
2581,30.0,31.3348113,10.1779523,13.700189700000001
2582,30.0,74.5477188,35.8155208,33.747956
2583,30.0,42.0396605,7.7915588,8.325433799999999
2584,30.0,42.9507181,16.3383489,16.3884908
2585,30.0,54.9392663,36.852416,14.848938
2586,20.0,55.8262096,27.305633899999997,18.673401300000002
2587,20.0,24.8908562,6.5623805,9.1231946
2588,20.0,64.0014989,36.0785826,20.25268
2589,20.0,34.5422868,8.9850596,14.0336579
2590,20.0,45.9552019,25.072207400000003,19.1243372
2591,20.0,27.7122327,5.9541407,4.342285700000001
2592,40.0,25.6531305,4.8338579,10.6033848
2593,40.0,36.5936663,7.3822266999999995,4.89276
2594,40.0,31.158405300000002,27.9642923,24.5960727
2595,40.0,34.744079500000005,35.4965931,25.3874526
2596,40.0,37.7782271,9.3100977,10.6207952
2597,40.0,45.831505299999996,12.2486325,13.5780808
2598,50.0,36.9716648,8.1303225,8.4902902
2599,50.0,55.015562100000004,23.8068518,20.4548876
2600,50.0,31.3348113,10.1779523,13.700189700000001
2601,50.0,74.5477188,35.8155208,33.747956
2602,50.0,42.0396605,7.7915588,8.325433799999999
2603,50.0,42.9507181,16.3383489,16.3884908
2604,10.0,54.9392663,36.852416,14.848938
2605,10.0,55.8262096,27.305633899999997,18.673401300000002
2606,10.0,24.8908562,6.5623805,9.1231946
2607,10.0,64.0014989,36.0785826,20.25268
2608,10.0,34.5422868,8.9850596,14.0336579
2609,10.0,45.9552019,25.072207400000003,19.1243372
2610,0.0,27.7122327,5.9541407,4.342285700000001
2611,0.0,25.6531305,4.8338579,10.6033848
2612,0.0,36.5936663,7.3822266999999995,4.89276
2613,0.0,31.158405300000002,27.9642923,24.5960727
2614,0.0,34.744079500000005,35.4965931,25.3874526
2615,0.0,37.7782271,9.3100977,10.6207952
2616,30.0,45.831505299999996,12.2486325,13.5780808
2617,30.0,36.9716648,8.1303225,8.4902902
2618,30.0,55.015562100000004,23.8068518,20.4548876
2619,30.0,31.3348113,10.1779523,13.700189700000001
2620,30.0,74.5477188,35.8155208,33.747956
2621,30.0,42.0396605,7.7915588,8.325433799999999
2622,20.0,42.9507181,16.3383489,16.3884908
2623,20.0,54.9392663,36.852416,14.848938
2624,20.0,55.8262096,27.305633899999997,18.673401300000002
2625,20.0,24.8908562,6.5623805,9.1231946
2626,20.0,64.0014989,36.0785826,20.25268
2627,20.0,34.5422868,8.9850596,14.0336579
2628,40.0,45.9552019,25.072207400000003,19.1243372
2629,40.0,27.7122327,5.9541407,4.342285700000001
2630,40.0,25.6531305,4.8338579,10.6033848
2631,40.0,36.5936663,7.3822266999999995,4.89276
2632,40.0,31.158405300000002,27.9642923,24.5960727
2633,40.0,34.744079500000005,35.4965931,25.3874526
2634,50.0,37.7782271,9.3100977,10.6207952
2635,50.0,45.831505299999996,12.2486325,13.5780808
2636,50.0,36.9716648,8.1303225,8.4902902
2637,50.0,55.015562100000004,23.8068518,20.4548876
2638,50.0,31.3348113,10.1779523,13.700189700000001
2639,50.0,74.5477188,35.8155208,33.747956
2640,10.0,42.0396605,7.7915588,8.325433799999999
2641,10.0,42.9507181,16.3383489,16.3884908
2642,10.0,54.9392663,36.852416,14.848938
2643,10.0,55.8262096,27.305633899999997,18.673401300000002
2644,10.0,24.8908562,6.5623805,9.1231946
2645,10.0,64.0014989,36.0785826,20.25268
2646,0.0,34.5422868,8.9850596,14.0336579
2647,0.0,45.9552019,25.072207400000003,19.1243372
2648,0.0,27.7122327,5.9541407,4.342285700000001
2649,0.0,25.6531305,4.8338579,10.6033848
2650,0.0,36.5936663,7.3822266999999995,4.89276
2651,0.0,31.158405300000002,27.9642923,24.5960727
2652,30.0,34.744079500000005,35.4965931,25.3874526
2653,30.0,37.7782271,9.3100977,10.6207952
2654,30.0,45.831505299999996,12.2486325,13.5780808
2655,30.0,36.9716648,8.1303225,8.4902902
2656,30.0,55.015562100000004,23.8068518,20.4548876
2657,30.0,31.3348113,10.1779523,13.700189700000001
2658,20.0,74.5477188,35.8155208,33.747956
2659,20.0,42.0396605,7.7915588,8.325433799999999
2660,20.0,42.9507181,16.3383489,16.3884908
2661,20.0,54.9392663,36.852416,14.848938
2662,20.0,55.8262096,27.305633899999997,18.673401300000002
2663,20.0,24.8908562,6.5623805,9.1231946
2664,40.0,64.0014989,36.0785826,20.25268
2665,40.0,34.5422868,8.9850596,14.0336579
2666,40.0,45.9552019,25.072207400000003,19.1243372
2667,40.0,27.7122327,5.9541407,4.342285700000001
2668,40.0,25.6531305,4.8338579,10.6033848
2669,40.0,36.5936663,7.3822266999999995,4.89276
2670,50.0,31.158405300000002,27.9642923,24.5960727
2671,50.0,34.744079500000005,35.4965931,25.3874526
2672,50.0,37.7782271,9.3100977,10.6207952
2673,50.0,45.831505299999996,12.2486325,13.5780808
2674,50.0,36.9716648,8.1303225,8.4902902
2675,50.0,55.015562100000004,23.8068518,20.4548876
2676,10.0,31.3348113,10.1779523,13.700189700000001
2677,10.0,74.5477188,35.8155208,33.747956
2678,10.0,42.0396605,7.7915588,8.325433799999999
2679,10.0,42.9507181,16.3383489,16.3884908
2680,10.0,54.9392663,36.852416,14.848938
2681,10.0,55.8262096,27.305633899999997,18.673401300000002
2682,0.0,24.8908562,6.5623805,9.1231946
2683,0.0,64.0014989,36.0785826,20.25268
2684,0.0,34.5422868,8.9850596,14.0336579
2685,0.0,45.9552019,25.072207400000003,19.1243372
2686,0.0,27.7122327,5.9541407,4.342285700000001
2687,0.0,25.6531305,4.8338579,10.6033848
2688,30.0,36.5936663,7.3822266999999995,4.89276
2689,30.0,31.158405300000002,27.9642923,24.5960727
2690,30.0,34.744079500000005,35.4965931,25.3874526
2691,30.0,37.7782271,9.3100977,10.6207952
2692,30.0,45.831505299999996,12.2486325,13.5780808
2693,30.0,36.9716648,8.1303225,8.4902902
2694,20.0,55.015562100000004,23.8068518,20.4548876
2695,20.0,31.3348113,10.1779523,13.700189700000001
2696,20.0,74.5477188,35.8155208,33.747956
2697,20.0,42.0396605,7.7915588,8.325433799999999
2698,20.0,42.9507181,16.3383489,16.3884908
2699,20.0,54.9392663,36.852416,14.848938
2700,40.0,16.3002159,1.7733368,4.1652401999999995
2701,40.0,12.4041723,3.9166584999999996,5.1833874
2702,40.0,19.369115700000002,6.0353999,8.3598307
2703,40.0,22.9267626,4.2219012,6.2179837000000004
2704,40.0,14.049127799999999,2.9666322,7.9563690000000005
2705,40.0,26.119517300000002,9.2309655,10.4857114
2706,50.0,22.9828261,10.9945365,10.2865854
2707,50.0,35.962541599999994,3.6841417,5.258673099999999
2708,50.0,24.3265634,7.021216600000001,3.6535354
2709,50.0,22.0490568,6.8176160999999995,4.6709387
2710,50.0,23.2932177,5.212409500000001,5.7475346
2711,50.0,21.7183664,5.2690266,5.0800556
2712,10.0,37.261685,12.697180099999999,7.8569202
2713,10.0,40.046062500000005,14.1703893,11.2528445
2714,10.0,10.2254008,5.0827795,4.55285
2715,10.0,17.531371500000002,3.403386,4.4924785
2716,10.0,10.876825199999999,3.7749498,4.4215257
2717,10.0,37.0705171,13.542463599999998,11.6005941
2718,0.0,12.5470355,3.808135,3.5280191000000003
2719,0.0,22.843768100000002,6.0973788,11.9100793
2720,0.0,14.2729671,8.2175014,11.0802742
2721,0.0,22.4784848,5.0520941,4.722358900000001
2722,0.0,21.8675643,4.5559848,6.400138900000001
2723,0.0,17.5386777,6.4985204,6.0258988
2724,30.0,26.804151700000002,7.953632900000001,8.8605875
2725,30.0,22.3642221,5.7886263,2.6860513999999998
2726,30.0,46.442504899999996,16.5100027,5.1897038
2727,30.0,31.023839399999996,12.302005000000001,10.9042152
2728,30.0,26.157691500000002,6.1796885,4.4233802
2729,30.0,25.535372000000002,5.0139906,6.4987433
2730,20.0,26.927772700000002,4.7126039,3.368208
2731,20.0,28.888088099999997,7.455421299999999,2.5988822000000003
2732,20.0,31.664295999999997,9.5182053,3.7042406999999997
2733,20.0,23.5680262,8.0664286,2.5094875
2734,20.0,26.9640078,8.3806454,7.421715399999999
2735,20.0,29.8435801,5.0869508,3.9644011999999997
2736,40.0,21.378830200000003,8.8939597,7.192968700000001
2737,40.0,27.1723205,5.1690511,5.124884300000001
2738,40.0,25.889289700000003,3.9424636,2.9732747
2739,40.0,36.8028042,14.425067499999999,8.2276984
2740,40.0,23.0039414,8.294728899999999,5.0975516
2741,40.0,11.8978947,6.0122802,19.6322911
2742,50.0,20.5733816,9.5683526,14.604275
2743,50.0,13.482618299999999,6.3866993999999995,8.5112301
2744,50.0,23.4128633,9.381908,10.8200244
2745,50.0,24.381560099999998,10.0026772,6.1044023
2746,50.0,31.841674800000003,5.4323220999999995,2.8594765
2747,50.0,30.6870362,9.8383162,3.9474112999999997
2748,10.0,29.1155788,7.2619321,2.4350937
2749,10.0,29.2332097,10.5496424,11.7973527
2750,10.0,21.5737177,9.3127952,9.8794228
2751,10.0,25.529679700000003,5.646364,5.2299959
2752,10.0,50.5945958,17.1496652,12.114388700000001
2753,10.0,56.409298799999995,29.4615142,15.4216933
2754,0.0,15.0355968,5.3698648,11.5838478
2755,0.0,16.3002159,1.7733368,4.1652401999999995
2756,0.0,12.4041723,3.9166584999999996,5.1833874
2757,0.0,19.369115700000002,6.0353999,8.3598307
2758,0.0,22.9267626,4.2219012,6.2179837000000004
2759,0.0,14.049127799999999,2.9666322,7.9563690000000005
