id_pessoa,estabilidade_emocional,abertura_a_mudanca,autoaperfeicoamento,autotranscendencia,area_carreira
758,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
759,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
760,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
761,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
762,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
763,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
764,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
765,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
766,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
767,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
768,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
769,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
770,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
771,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
772,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
773,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
774,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
775,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
776,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
777,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
778,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
779,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
780,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
781,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
782,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
783,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
784,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
785,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
786,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
787,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
788,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
789,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
790,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
791,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
792,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
793,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
794,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
795,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
796,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
797,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
798,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
799,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
800,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
801,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
802,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
803,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
804,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
805,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
806,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
807,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
808,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
809,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
810,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
811,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
812,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
813,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
814,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
815,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
816,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
817,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
818,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
819,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
820,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
821,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
822,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
823,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
824,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
825,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
826,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
827,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
828,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
829,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
830,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
831,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
832,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
833,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
834,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
835,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
836,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
837,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
838,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
839,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
840,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
841,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
842,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
843,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
844,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
845,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
846,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
847,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
848,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
849,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
850,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
851,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
852,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
853,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
854,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
855,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
856,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
857,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
858,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
859,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
860,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
861,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
862,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
863,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
864,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
865,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
866,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
867,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
868,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
869,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
870,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
871,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
872,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
873,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
874,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
875,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
876,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
877,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
878,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
879,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
880,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
881,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
882,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
883,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
884,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
885,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
886,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
887,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
888,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
889,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
890,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
891,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
892,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
893,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
894,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
895,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
896,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
897,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
898,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
899,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
900,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
901,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
902,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
903,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
904,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
905,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
906,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
907,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
908,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
909,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
910,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
911,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
912,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
913,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
914,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
915,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
916,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
917,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
918,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
919,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
920,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
921,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
922,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
923,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
924,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
925,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
926,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
927,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
928,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
929,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
930,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
931,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
932,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
933,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
934,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
935,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
936,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
937,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
938,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
939,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
940,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
941,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
942,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
943,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
944,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
945,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
946,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
947,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
948,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
949,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
950,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
951,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
952,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
953,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
954,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
955,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
956,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
957,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
958,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
959,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
960,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
961,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
962,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
963,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
964,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
965,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
966,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
967,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
968,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
969,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
970,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
971,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
972,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
973,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
974,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
975,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
976,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
977,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
978,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
979,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
980,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
981,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
982,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
983,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
984,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
985,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
986,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
987,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
988,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
989,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
990,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
991,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
992,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
993,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
994,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
995,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
996,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
997,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
998,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
999,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
1000,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
1001,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
1002,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
1003,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
1004,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
1005,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
1006,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
1007,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
1008,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
1009,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
1010,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
1011,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
1012,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
1013,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
1014,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
1015,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
1016,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
1017,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
1018,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
1019,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
1020,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
1021,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
1022,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
1023,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
1024,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
1025,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
1026,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
1027,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
1028,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
1029,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
1030,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
1031,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
1032,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
1033,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
1034,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
1035,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
1036,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
1037,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
1038,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
1039,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
1040,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
1041,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
1042,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
1043,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
1044,66.38067939999999,25.3705946,31.8438732,28.6176696,desenvolvimento_e_engenharia_de_produto
1045,63.1497733,34.104449100000004,29.915490700000003,17.5266599,desenvolvimento_e_engenharia_de_produto
1046,59.1029025,39.256068,27.2280117,24.2369918,desenvolvimento_e_engenharia_de_produto
1047,48.0454565,47.3793463,30.649635600000003,22.8445626,desenvolvimento_e_engenharia_de_produto
1048,62.7532204,32.968859,24.7679587,29.453476699999996,desenvolvimento_e_engenharia_de_produto
